TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,AMT_CREDIT,DAYS_LAST_PHONE_CHANGE,OWN_CAR_AGE
0,Cash loans,M,N,Y,0,270000.0,497520.0,36184.5,10683,-2932,497520.0,-1843.0,
0,Cash loans,M,Y,Y,0,135000.0,405000.0,19827.0,8432,-819,405000.0,-626.0,6.0
0,Cash loans,F,N,Y,0,382500.0,1202179.5,80793.0,14246,-4530,1202179.5,0.0,
0,Cash loans,M,N,Y,1,180000.0,814041.0,23931.0,10359,-3413,814041.0,0.0,
0,Revolving loans,F,N,N,0,292500.0,675000.0,33750.0,11061,-786,675000.0,-135.0,
0,Cash loans,F,N,Y,0,130500.0,942300.0,27679.5,19914,-3420,942300.0,-1908.0,
0,Cash loans,F,N,N,1,63000.0,72000.0,4941.0,9922,-960,72000.0,-908.0,
0,Revolving loans,F,Y,Y,0,90000.0,270000.0,13500.0,17124,-860,270000.0,-1503.0,18.0
0,Cash loans,M,Y,Y,0,405000.0,1006920.0,42660.0,19863,-4465,1006920.0,-1584.0,20.0
0,Cash loans,F,N,N,0,144000.0,225000.0,26703.0,11751,-109,225000.0,-414.0,
0,Cash loans,F,N,Y,1,112500.0,115128.0,11344.5,14178,-4176,115128.0,-1771.0,
0,Cash loans,M,Y,Y,0,112500.0,247275.0,17338.5,22904,-2418,247275.0,-1784.0,18.0
0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,16273,-8612,270000.0,-1753.0,
0,Cash loans,M,Y,Y,2,90000.0,563877.0,28921.5,14224,-2531,563877.0,-2450.0,9.0
0,Cash loans,F,Y,Y,0,67500.0,700830.0,22738.5,12824,-126,700830.0,0.0,14.0
0,Cash loans,F,N,Y,1,225000.0,760225.5,30280.5,9806,-684,760225.5,-719.0,
0,Cash loans,F,Y,N,3,112500.0,495000.0,13185.0,13303,-1088,495000.0,-965.0,1.0
0,Cash loans,M,N,Y,0,157500.0,675000.0,31410.0,16272,-1004,675000.0,-553.0,
0,Cash loans,M,N,N,0,76500.0,808650.0,26217.0,13101,-1102,808650.0,-894.0,
0,Cash loans,F,Y,Y,1,202500.0,117162.0,11718.0,16821,-1052,117162.0,-1530.0,64.0
0,Cash loans,M,Y,Y,2,180000.0,509602.5,26149.5,14926,-134,509602.5,-538.0,8.0
0,Cash loans,M,N,Y,2,112500.0,90000.0,9580.5,15881,-1089,90000.0,-7.0,
0,Cash loans,F,N,Y,3,135000.0,755190.0,36459.0,11685,-3363,755190.0,-2303.0,
0,Cash loans,M,Y,Y,1,202500.0,263844.0,13599.0,15975,-2374,263844.0,-743.0,12.0
0,Cash loans,F,N,Y,1,135000.0,557770.5,26833.5,13363,-594,557770.5,-2426.0,
0,Cash loans,F,N,Y,0,202500.0,534204.0,34267.5,15941,-972,534204.0,-2583.0,
0,Cash loans,M,N,Y,0,225000.0,685012.5,25515.0,15942,-2490,685012.5,-667.0,
0,Cash loans,F,N,N,1,99000.0,134775.0,7438.5,12700,-270,134775.0,-1526.0,
0,Cash loans,F,N,N,0,67500.0,545040.0,26640.0,9682,-1501,545040.0,-287.0,
0,Cash loans,M,N,Y,0,144000.0,247500.0,13950.0,22489,365243,247500.0,-1546.0,
0,Cash loans,F,N,N,0,112500.0,513531.0,21757.5,18572,-463,513531.0,-7.0,
0,Revolving loans,M,Y,Y,1,247500.0,270000.0,13500.0,13261,-243,270000.0,-1308.0,13.0
0,Cash loans,F,N,Y,1,67500.0,384048.0,18679.5,19535,-3357,384048.0,-2604.0,
0,Cash loans,F,N,Y,0,247500.0,296505.0,23076.0,14581,-2142,296505.0,-793.0,
0,Cash loans,F,N,N,0,81000.0,508495.5,26091.0,23163,365243,508495.5,-393.0,
0,Cash loans,M,N,N,0,90000.0,215640.0,9265.5,22689,365243,215640.0,-779.0,
0,Cash loans,M,Y,Y,0,202500.0,286704.0,22779.0,9572,-258,286704.0,-648.0,2.0
0,Revolving loans,M,Y,N,1,180000.0,225000.0,11250.0,15172,-289,225000.0,0.0,14.0
0,Cash loans,F,N,N,0,67500.0,238500.0,13068.0,18602,-1520,238500.0,-1015.0,
0,Cash loans,F,N,Y,0,225000.0,598486.5,19908.0,22852,365243,598486.5,-1262.0,
0,Cash loans,F,Y,N,0,180000.0,661500.0,25632.0,11603,-3006,661500.0,-958.0,14.0
0,Revolving loans,M,Y,Y,0,112500.0,180000.0,9000.0,8401,-1738,180000.0,-509.0,16.0
0,Cash loans,M,Y,Y,0,157500.0,180000.0,12159.0,9250,-244,180000.0,0.0,12.0
0,Cash loans,F,Y,N,2,360000.0,675000.0,26154.0,15393,-2778,675000.0,-499.0,3.0
0,Cash loans,F,N,Y,0,121500.0,1275772.5,40189.5,23407,365243,1275772.5,-2333.0,
0,Cash loans,F,N,Y,0,315000.0,975771.0,34699.5,17752,-2380,975771.0,-354.0,
0,Cash loans,F,Y,Y,1,135000.0,733315.5,39199.5,13449,-2160,733315.5,-550.0,64.0
0,Cash loans,F,N,Y,0,360000.0,1288350.0,37800.0,22502,-2803,1288350.0,-3180.0,
0,Cash loans,M,N,N,1,135000.0,1024740.0,52321.5,16323,-596,1024740.0,-2260.0,
0,Cash loans,M,N,Y,1,90000.0,256500.0,15628.5,9981,-1100,256500.0,0.0,
0,Cash loans,F,Y,N,0,360000.0,1354500.0,88893.0,18777,-2844,1354500.0,-728.0,4.0
0,Cash loans,F,N,N,0,90000.0,284400.0,13257.0,8798,-974,284400.0,-797.0,
0,Cash loans,F,N,N,0,202500.0,675000.0,65889.0,10140,-1737,675000.0,-1618.0,
0,Cash loans,F,Y,Y,1,202500.0,521280.0,24286.5,10649,-349,521280.0,-1056.0,7.0
0,Cash loans,F,N,Y,0,112500.0,161730.0,10741.5,12410,-756,161730.0,-859.0,
0,Cash loans,F,Y,N,1,121500.0,585000.0,22666.5,14453,-2178,585000.0,-433.0,4.0
0,Cash loans,M,N,Y,0,90000.0,50940.0,6043.5,10188,-2003,50940.0,-97.0,
0,Cash loans,F,N,Y,0,112500.0,168102.0,16623.0,14670,-1192,168102.0,0.0,
0,Revolving loans,F,N,Y,0,112500.0,315000.0,15750.0,14913,-412,315000.0,-461.0,
0,Cash loans,F,N,N,0,202500.0,1546020.0,42642.0,22096,365243,1546020.0,0.0,
0,Cash loans,F,N,N,0,157500.0,675000.0,19867.5,18118,-3571,675000.0,0.0,
0,Cash loans,F,N,N,1,135000.0,1078200.0,31653.0,13957,-737,1078200.0,-1501.0,
0,Cash loans,F,N,N,0,135000.0,1288350.0,37800.0,15788,-410,1288350.0,-758.0,
0,Cash loans,F,N,Y,0,135000.0,582228.0,22689.0,20379,-4772,582228.0,-463.0,
0,Cash loans,M,Y,Y,2,130500.0,675000.0,19737.0,17943,365243,675000.0,-2565.0,4.0
0,Cash loans,M,Y,Y,0,315000.0,1515415.5,41800.5,13332,-1559,1515415.5,-1189.0,18.0
0,Cash loans,F,N,Y,0,225000.0,254700.0,24939.0,24586,-3612,254700.0,-1444.0,
0,Cash loans,F,N,Y,0,67500.0,1078200.0,31653.0,15219,-2925,1078200.0,-1579.0,
0,Cash loans,F,N,Y,0,67500.0,174132.0,18414.0,20761,365243,174132.0,-148.0,
0,Cash loans,F,N,N,0,117000.0,474048.0,24201.0,10021,-530,474048.0,-1352.0,
0,Cash loans,F,N,Y,0,112500.0,95940.0,9958.5,22851,365243,95940.0,-1612.0,
0,Cash loans,M,Y,N,2,225000.0,518562.0,23562.0,13034,-631,518562.0,-908.0,4.0
0,Cash loans,F,N,Y,0,135000.0,1125000.0,32895.0,18273,-2158,1125000.0,-782.0,
0,Cash loans,M,N,N,0,270000.0,450000.0,22018.5,15967,-6656,450000.0,-358.0,
0,Cash loans,F,N,Y,0,225000.0,1040985.0,30568.5,21633,365243,1040985.0,-1411.0,
0,Cash loans,M,N,Y,0,225000.0,450000.0,21109.5,18523,-3806,450000.0,0.0,
0,Cash loans,F,N,Y,0,90000.0,101880.0,10053.0,24821,365243,101880.0,-391.0,
0,Cash loans,M,Y,Y,2,157500.0,320922.0,33012.0,12598,-2287,320922.0,-1122.0,24.0
0,Cash loans,F,N,N,0,153000.0,239850.0,23850.0,19584,-4540,239850.0,0.0,
0,Cash loans,F,N,Y,0,225000.0,263686.5,25816.5,21365,-5493,263686.5,-1533.0,
0,Cash loans,F,Y,N,0,180000.0,810000.0,35680.5,21364,365243,810000.0,-537.0,12.0
0,Cash loans,F,N,Y,0,225000.0,728460.0,40806.0,20080,-791,728460.0,0.0,
0,Cash loans,M,Y,Y,0,225000.0,481855.5,49374.0,11996,-2907,481855.5,-842.0,6.0
0,Cash loans,M,N,Y,0,247500.0,604152.0,29196.0,22196,365243,604152.0,-535.0,
0,Cash loans,F,N,Y,0,112500.0,378000.0,19431.0,17150,-742,378000.0,-1175.0,
0,Cash loans,M,Y,N,0,225000.0,454500.0,19386.0,10477,-475,454500.0,-2434.0,3.0
0,Cash loans,M,N,N,1,90000.0,450000.0,21888.0,16051,-1043,450000.0,-288.0,
0,Cash loans,F,Y,N,2,315000.0,835605.0,24561.0,13762,-675,835605.0,-1640.0,3.0
0,Cash loans,M,Y,Y,0,247500.0,1125000.0,109728.0,16772,-1012,1125000.0,0.0,4.0
0,Cash loans,F,N,N,0,157500.0,255960.0,9324.0,22595,365243,255960.0,-1669.0,
0,Cash loans,F,N,Y,0,315000.0,755190.0,36459.0,18986,-1540,755190.0,0.0,
0,Cash loans,F,Y,N,0,162000.0,1800000.0,62698.5,12092,-2744,1800000.0,-546.0,12.0
0,Cash loans,M,N,Y,2,135000.0,1078200.0,29650.5,12418,-226,1078200.0,-1551.0,
0,Cash loans,M,N,Y,0,157500.0,956574.0,40527.0,20500,-3981,956574.0,-1399.0,
0,Revolving loans,F,Y,Y,2,126000.0,382500.0,19125.0,15194,-962,382500.0,0.0,14.0
0,Cash loans,M,N,N,1,157500.0,900000.0,38263.5,16412,-2313,900000.0,-1089.0,
0,Cash loans,F,Y,Y,0,180000.0,326439.0,12433.5,21864,-2218,326439.0,-1468.0,64.0
0,Cash loans,M,Y,Y,0,157500.0,808650.0,26217.0,21599,365243,808650.0,-984.0,9.0
0,Cash loans,F,Y,Y,0,202500.0,938304.0,50121.0,14780,-1656,938304.0,-1250.0,8.0
0,Revolving loans,M,Y,Y,2,90000.0,180000.0,9000.0,11717,-1566,180000.0,-590.0,64.0
0,Cash loans,M,N,Y,2,148500.0,900000.0,29164.5,9956,-304,900000.0,0.0,
0,Revolving loans,F,N,Y,0,63000.0,135000.0,6750.0,21555,365243,135000.0,-1245.0,
0,Cash loans,F,N,N,0,198000.0,582228.0,17154.0,20296,365243,582228.0,-2254.0,
0,Cash loans,F,Y,N,0,225000.0,1154565.0,41598.0,12775,-199,1154565.0,-91.0,19.0
0,Cash loans,F,N,N,0,202500.0,679500.0,36202.5,18378,-1048,679500.0,-2085.0,
0,Cash loans,F,N,Y,0,135000.0,749506.5,27049.5,14950,-1367,749506.5,0.0,
0,Cash loans,F,N,Y,1,90000.0,286704.0,12276.0,19198,365243,286704.0,-775.0,
0,Cash loans,F,N,Y,0,67500.0,168102.0,16506.0,24450,-4636,168102.0,-2528.0,
0,Cash loans,F,N,Y,0,157500.0,292500.0,22000.5,19431,-4805,292500.0,-882.0,
0,Cash loans,M,N,Y,0,135000.0,540000.0,27702.0,19254,-4242,540000.0,0.0,
0,Cash loans,F,N,N,0,49500.0,354469.5,17181.0,20477,365243,354469.5,-1672.0,
0,Cash loans,F,Y,N,1,202500.0,1078200.0,34780.5,13903,-3623,1078200.0,-1166.0,2.0
0,Cash loans,M,N,Y,0,157500.0,1255680.0,41499.0,13207,-1672,1255680.0,0.0,
0,Cash loans,F,N,Y,0,90000.0,472500.0,48415.5,19915,365243,472500.0,-978.0,
0,Cash loans,F,Y,Y,0,157500.0,900000.0,26446.5,21790,365243,900000.0,-813.0,4.0
0,Cash loans,F,Y,Y,1,225000.0,945000.0,40167.0,11859,-3607,945000.0,-549.0,23.0
0,Cash loans,F,Y,Y,1,202500.0,1635120.0,56965.5,13807,-1377,1635120.0,-2796.0,15.0
0,Cash loans,M,N,Y,1,180000.0,675000.0,26284.5,11345,-1593,675000.0,-488.0,
0,Cash loans,F,N,N,0,135000.0,239850.0,25578.0,24589,365243,239850.0,-94.0,
0,Cash loans,F,N,Y,0,193500.0,549882.0,17869.5,16277,-2257,549882.0,-889.0,
0,Cash loans,M,Y,Y,0,157500.0,463284.0,24115.5,17639,-2173,463284.0,-1497.0,8.0
0,Cash loans,F,Y,Y,0,189000.0,743031.0,39717.0,21948,365243,743031.0,-899.0,8.0
0,Revolving loans,F,Y,Y,1,121500.0,202500.0,10125.0,9549,-560,202500.0,-1263.0,8.0
0,Cash loans,F,N,Y,0,135000.0,1431414.0,51543.0,19253,365243,1431414.0,-1480.0,
0,Cash loans,F,N,Y,0,121500.0,1002456.0,27009.0,19553,-5084,1002456.0,-1200.0,
0,Cash loans,M,Y,N,1,315000.0,1006920.0,37444.5,13764,-1752,1006920.0,-5.0,13.0
0,Cash loans,M,N,Y,1,112500.0,857169.0,30496.5,8112,-845,857169.0,-747.0,
0,Cash loans,F,N,Y,1,337500.0,450000.0,22018.5,13808,-251,450000.0,0.0,
0,Cash loans,F,Y,Y,1,90000.0,630000.0,23274.0,13981,-1018,630000.0,-370.0,2.0
0,Cash loans,F,N,N,0,405000.0,1546020.0,45202.5,13947,-1669,1546020.0,-707.0,
0,Cash loans,F,N,Y,2,171000.0,1105083.0,39694.5,14235,-88,1105083.0,-675.0,
0,Cash loans,M,Y,Y,0,202500.0,403249.5,19741.5,15007,-1503,403249.5,-1282.0,1.0
0,Cash loans,F,Y,Y,0,67500.0,765261.0,34708.5,22198,365243,765261.0,-324.0,25.0
0,Cash loans,F,N,Y,0,135000.0,227520.0,14670.0,19579,-1003,227520.0,-1119.0,
0,Cash loans,F,Y,Y,3,247500.0,760225.5,34483.5,14128,-2503,760225.5,-910.0,8.0
0,Cash loans,F,N,Y,0,112500.0,450000.0,25258.5,19892,365243,450000.0,-629.0,
0,Cash loans,F,N,Y,0,225000.0,477000.0,37818.0,10124,-1964,477000.0,-2209.0,
0,Cash loans,M,Y,Y,0,346050.0,728460.0,57685.5,13075,-1119,728460.0,-1708.0,16.0
0,Cash loans,M,Y,Y,0,315000.0,604683.0,29218.5,15510,-3335,604683.0,-475.0,7.0
0,Cash loans,F,Y,Y,0,202500.0,521280.0,26743.5,13961,-3936,521280.0,-1563.0,9.0
0,Cash loans,M,Y,Y,0,135000.0,99504.0,10575.0,21788,-1791,99504.0,-391.0,3.0
0,Cash loans,M,N,N,0,67500.0,284400.0,18306.0,11239,-1654,284400.0,-2729.0,
0,Cash loans,F,N,Y,0,157500.0,472500.0,48546.0,17265,-5135,472500.0,-2208.0,
0,Cash loans,M,Y,Y,0,157500.0,156384.0,16969.5,8143,-488,156384.0,-893.0,9.0
0,Revolving loans,F,N,Y,0,112500.0,225000.0,11250.0,15147,-1726,225000.0,-1130.0,
0,Cash loans,F,N,Y,0,135000.0,654498.0,28957.5,21128,365243,654498.0,-1627.0,
0,Cash loans,F,N,Y,0,135000.0,113760.0,7398.0,18845,-3296,113760.0,-1479.0,
0,Cash loans,M,Y,N,0,202500.0,1078200.0,38200.5,16404,-7021,1078200.0,-722.0,7.0
0,Cash loans,F,N,N,0,202500.0,533304.0,22594.5,15436,-2804,533304.0,-1646.0,
0,Cash loans,M,N,N,0,135000.0,524403.0,39339.0,13946,-699,524403.0,0.0,
0,Cash loans,M,N,Y,0,189000.0,254700.0,25321.5,15423,-883,254700.0,-289.0,
0,Cash loans,F,Y,Y,0,180000.0,544491.0,17694.0,19087,-3128,544491.0,0.0,9.0
0,Cash loans,F,N,Y,0,148500.0,808650.0,26217.0,19291,365243,808650.0,-418.0,
0,Cash loans,F,Y,N,0,112500.0,315000.0,19399.5,22842,365243,315000.0,-1524.0,29.0
0,Cash loans,F,Y,Y,3,256500.0,325908.0,14485.5,11178,-3766,325908.0,-1927.0,4.0
0,Revolving loans,F,N,Y,1,202500.0,180000.0,9000.0,16785,-8405,180000.0,-617.0,
0,Cash loans,F,Y,Y,0,112500.0,882000.0,25789.5,12291,-3788,882000.0,-1560.0,6.0
0,Revolving loans,M,N,N,0,90000.0,270000.0,13500.0,8324,-838,270000.0,-476.0,
0,Cash loans,F,N,Y,0,126000.0,808650.0,23773.5,23591,-10731,808650.0,-1115.0,
0,Cash loans,F,Y,Y,0,180000.0,378706.5,18346.5,11135,-1661,378706.5,-2888.0,5.0
0,Cash loans,M,N,Y,0,171000.0,545040.0,26640.0,14507,-4611,545040.0,0.0,
0,Cash loans,F,N,Y,0,108000.0,900000.0,26446.5,22206,365243,900000.0,-859.0,
0,Cash loans,M,Y,N,1,202500.0,1018899.0,29920.5,12273,-896,1018899.0,-1587.0,3.0
0,Cash loans,M,Y,Y,0,270000.0,1006920.0,40063.5,19273,-12125,1006920.0,0.0,16.0
0,Cash loans,M,Y,N,1,360000.0,1078200.0,34911.0,15382,-1600,1078200.0,-596.0,1.0
0,Cash loans,F,N,Y,0,90000.0,536917.5,17275.5,21606,365243,536917.5,-1436.0,
0,Revolving loans,F,N,Y,0,427500.0,720000.0,36000.0,18001,-11045,720000.0,-1058.0,
0,Cash loans,F,N,N,0,247500.0,967500.0,28417.5,16648,-1156,967500.0,-1561.0,
0,Cash loans,F,Y,Y,1,67500.0,67500.0,7267.5,9488,-1258,67500.0,0.0,8.0
0,Cash loans,M,Y,Y,0,171000.0,521280.0,23089.5,23793,365243,521280.0,-1613.0,20.0
0,Cash loans,F,Y,Y,1,180000.0,848745.0,37516.5,12471,-2607,848745.0,-1.0,27.0
0,Cash loans,M,Y,N,0,135000.0,679500.0,19998.0,16746,-3659,679500.0,-1995.0,13.0
0,Cash loans,M,Y,Y,0,112500.0,568800.0,16299.0,9408,-1224,568800.0,-656.0,11.0
0,Cash loans,F,N,Y,2,157500.0,691020.0,22419.0,12066,-4798,691020.0,-717.0,
0,Cash loans,F,N,Y,0,135000.0,50940.0,5166.0,23351,365243,50940.0,-2406.0,
0,Cash loans,M,N,N,0,67500.0,225459.0,26757.0,8716,-938,225459.0,-551.0,
0,Cash loans,F,N,Y,0,90000.0,276277.5,12298.5,23466,365243,276277.5,-2580.0,
0,Cash loans,F,Y,Y,0,180000.0,743031.0,41620.5,14389,-1427,743031.0,0.0,10.0
0,Cash loans,M,N,N,1,315000.0,1303200.0,46809.0,13924,-1818,1303200.0,-1736.0,
0,Cash loans,F,N,Y,0,47250.0,94500.0,6849.0,23418,365243,94500.0,-2652.0,
0,Cash loans,M,Y,N,0,360000.0,1575000.0,41548.5,21041,-1747,1575000.0,-1218.0,2.0
0,Cash loans,F,N,N,0,135000.0,373500.0,10831.5,13185,-2418,373500.0,-4.0,
0,Revolving loans,F,N,N,0,157500.0,247500.0,12375.0,18057,-1299,247500.0,-1518.0,
0,Cash loans,F,N,Y,2,81000.0,700830.0,20488.5,13770,-572,700830.0,-2877.0,
0,Cash loans,F,N,Y,0,112500.0,119925.0,12852.0,23414,-1043,119925.0,-666.0,
0,Cash loans,F,N,N,1,144000.0,814041.0,26257.5,13881,-5118,814041.0,-1900.0,
0,Cash loans,F,N,Y,0,202500.0,1260702.0,39712.5,21451,-5918,1260702.0,0.0,
0,Cash loans,F,N,Y,0,157500.0,312840.0,8599.5,22853,365243,312840.0,-1179.0,
0,Cash loans,M,Y,Y,3,315000.0,497520.0,32521.5,12913,-2286,497520.0,-555.0,21.0
0,Revolving loans,M,N,Y,0,180000.0,180000.0,9000.0,15071,-633,180000.0,-174.0,
0,Cash loans,M,Y,Y,2,337500.0,269550.0,12618.0,14624,-178,269550.0,-2941.0,4.0
0,Cash loans,F,N,Y,1,112500.0,1029681.0,30105.0,14219,-3956,1029681.0,-687.0,
0,Cash loans,F,Y,Y,0,112500.0,804420.0,34213.5,9692,-246,804420.0,-981.0,10.0
0,Cash loans,M,Y,Y,0,90000.0,417024.0,17797.5,22678,365243,417024.0,-1145.0,15.0
0,Cash loans,M,Y,Y,0,112500.0,545040.0,26509.5,15504,-81,545040.0,-1733.0,19.0
0,Cash loans,F,N,Y,2,117000.0,970380.0,31302.0,10316,-109,970380.0,-990.0,
0,Cash loans,F,N,Y,1,112500.0,119448.0,8109.0,10997,-839,119448.0,0.0,
0,Cash loans,M,N,N,0,315000.0,447768.0,35374.5,9135,-1235,447768.0,-1083.0,
0,Cash loans,F,N,Y,0,94500.0,381528.0,14512.5,20889,365243,381528.0,-3261.0,
0,Cash loans,F,N,N,0,135000.0,544491.0,21096.0,17780,-2028,544491.0,-1420.0,
0,Cash loans,F,N,N,0,49500.0,646920.0,20997.0,19616,365243,646920.0,-2556.0,
0,Cash loans,F,N,N,0,148500.0,450000.0,27193.5,8282,-884,450000.0,-420.0,
0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,7970,-1066,180000.0,-431.0,
0,Cash loans,M,N,N,0,90000.0,533304.0,29061.0,15620,-790,533304.0,-2481.0,
0,Cash loans,F,N,N,0,90000.0,531706.5,24768.0,22145,365243,531706.5,-1988.0,
0,Cash loans,F,N,Y,0,675000.0,1971072.0,68643.0,15405,-1155,1971072.0,-954.0,
0,Cash loans,F,Y,N,0,157500.0,417024.0,28210.5,10038,-1344,417024.0,-2537.0,64.0
0,Cash loans,F,N,N,0,202500.0,808650.0,31333.5,15642,-184,808650.0,-164.0,
0,Cash loans,F,N,Y,1,157500.0,143910.0,17208.0,10367,-716,143910.0,-223.0,
0,Cash loans,F,N,Y,0,94500.0,265851.0,16393.5,18809,365243,265851.0,-864.0,
0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,14580,-990,180000.0,-471.0,
0,Cash loans,F,Y,N,0,157500.0,550489.5,19903.5,20521,-12508,550489.5,-2568.0,9.0
0,Cash loans,M,N,Y,0,90000.0,189000.0,12784.5,11499,-1015,189000.0,-373.0,
0,Cash loans,F,N,N,1,90000.0,206280.0,9747.0,12837,-601,206280.0,0.0,
0,Cash loans,M,Y,Y,2,157500.0,297000.0,23593.5,15761,-3603,297000.0,-232.0,11.0
0,Cash loans,F,N,Y,0,135000.0,953941.5,31657.5,20684,365243,953941.5,-1624.0,
0,Cash loans,M,N,Y,0,157500.0,2221092.0,58720.5,9871,-1724,2221092.0,-29.0,
0,Cash loans,M,Y,Y,0,315000.0,1535553.0,45027.0,12162,-976,1535553.0,-1776.0,8.0
0,Cash loans,M,Y,N,0,270000.0,180000.0,21492.0,11842,-158,180000.0,-1365.0,7.0
0,Cash loans,F,N,Y,0,81000.0,314100.0,13437.0,24152,-1113,314100.0,-1051.0,
0,Cash loans,F,N,N,0,76500.0,225000.0,19246.5,10907,-1186,225000.0,-218.0,
0,Cash loans,M,N,N,1,202500.0,355536.0,18283.5,12277,-2379,355536.0,-1728.0,
0,Cash loans,F,Y,N,0,292500.0,555273.0,18040.5,10076,-866,555273.0,-684.0,64.0
0,Revolving loans,F,Y,Y,0,135000.0,270000.0,13500.0,15533,-4632,270000.0,-2105.0,10.0
0,Cash loans,M,N,Y,0,112500.0,161730.0,13963.5,17051,-1507,161730.0,-1459.0,
0,Cash loans,F,N,Y,0,56250.0,284400.0,16011.0,24144,365243,284400.0,-1509.0,
0,Cash loans,M,Y,Y,0,270000.0,1019610.0,33826.5,9369,-1461,1019610.0,-959.0,13.0
0,Cash loans,F,N,Y,0,225000.0,284400.0,22599.0,14170,-4752,284400.0,-708.0,
0,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,13630,-521,180000.0,-343.0,
0,Cash loans,M,Y,N,0,121500.0,254700.0,27558.0,10518,-888,254700.0,-509.0,11.0
0,Cash loans,M,Y,N,0,135000.0,305640.0,32913.0,15489,-2796,305640.0,-2572.0,9.0
0,Cash loans,M,Y,Y,0,337500.0,706410.0,67203.0,17536,-977,706410.0,0.0,18.0
0,Cash loans,M,N,Y,0,247500.0,1125000.0,33025.5,17070,-4367,1125000.0,-278.0,
0,Cash loans,M,N,Y,0,135000.0,152820.0,17370.0,8773,-183,152820.0,-323.0,
0,Revolving loans,F,N,Y,0,85500.0,202500.0,10125.0,15984,-2088,202500.0,-208.0,
0,Cash loans,F,N,Y,0,180000.0,1125000.0,34110.0,18409,-3889,1125000.0,-568.0,
0,Cash loans,F,N,N,1,157500.0,1499638.5,43978.5,11318,-369,1499638.5,-1333.0,
0,Cash loans,F,Y,Y,2,117000.0,1264428.0,37098.0,15563,-8826,1264428.0,-2109.0,15.0
0,Cash loans,F,N,Y,0,103500.0,1204042.5,39924.0,23715,365243,1204042.5,-693.0,
0,Revolving loans,F,N,Y,2,90000.0,270000.0,13500.0,13622,-1189,270000.0,-304.0,
0,Cash loans,M,N,N,0,180000.0,1078200.0,28440.0,17757,-954,1078200.0,-7.0,
0,Cash loans,M,N,Y,0,202500.0,417024.0,33565.5,8656,-664,417024.0,0.0,
0,Cash loans,F,N,Y,1,85500.0,315000.0,29583.0,12289,-1145,315000.0,-1625.0,
0,Cash loans,F,N,N,0,112500.0,775327.5,32980.5,22320,365243,775327.5,-460.0,
0,Revolving loans,F,Y,N,0,103500.0,292500.0,14625.0,16254,-321,292500.0,-574.0,16.0
0,Cash loans,M,N,Y,0,121500.0,1305000.0,38155.5,19773,-2219,1305000.0,-707.0,
0,Cash loans,F,N,Y,0,135000.0,517500.0,25024.5,15036,-3339,517500.0,-528.0,
0,Cash loans,F,Y,Y,0,198000.0,450000.0,27324.0,19858,-2697,450000.0,-3055.0,4.0
0,Cash loans,M,Y,Y,0,225000.0,369720.0,29209.5,19243,-954,369720.0,-752.0,9.0
0,Cash loans,F,Y,Y,0,103500.0,495801.0,32535.0,22780,365243,495801.0,-856.0,17.0
0,Cash loans,F,N,Y,5,112500.0,277969.5,18706.5,11213,-864,277969.5,0.0,
0,Cash loans,M,N,Y,0,45000.0,63000.0,6583.5,19606,-1874,63000.0,0.0,
0,Revolving loans,M,N,N,1,135000.0,270000.0,13500.0,10902,-1499,270000.0,-1649.0,
0,Cash loans,F,N,Y,1,112500.0,417024.0,22752.0,10510,-1543,417024.0,-1793.0,
0,Cash loans,M,N,N,0,67500.0,284400.0,10849.5,15026,-5438,284400.0,-355.0,
0,Cash loans,M,N,Y,1,144000.0,1057266.0,59166.0,18588,-7878,1057266.0,-1881.0,
0,Cash loans,F,N,Y,0,360000.0,252000.0,26590.5,21725,365243,252000.0,-546.0,
0,Cash loans,F,N,Y,2,90000.0,225000.0,15034.5,9051,-975,225000.0,-722.0,
0,Cash loans,M,N,Y,0,382500.0,1824480.0,57415.5,21211,-1208,1824480.0,-2044.0,
0,Cash loans,M,Y,N,0,261000.0,679500.0,28786.5,12060,-995,679500.0,-1353.0,7.0
0,Cash loans,F,N,N,0,135000.0,808650.0,23773.5,21584,365243,808650.0,0.0,
0,Cash loans,M,N,Y,0,202500.0,257391.0,23607.0,12052,-2778,257391.0,-335.0,
0,Revolving loans,F,Y,Y,1,90000.0,270000.0,13500.0,8501,-1582,270000.0,-384.0,16.0
0,Cash loans,F,N,Y,0,171000.0,526491.0,28179.0,13506,-3330,526491.0,-728.0,
0,Cash loans,M,N,Y,0,202500.0,450000.0,30442.5,11889,-4301,450000.0,-1616.0,
0,Cash loans,F,Y,N,0,180000.0,1451047.5,53905.5,22020,-828,1451047.5,-1418.0,17.0
0,Cash loans,M,Y,Y,2,270000.0,835380.0,40320.0,13353,-4923,835380.0,-207.0,14.0
0,Cash loans,F,Y,N,0,225000.0,573408.0,17514.0,21731,-927,573408.0,-2.0,34.0
0,Cash loans,M,N,N,1,81000.0,263686.5,29880.0,12728,-673,263686.5,-2314.0,
